Date,NUE
2019-09-18,46.72060012817383
2019-09-19,46.570438385009766
2019-09-20,46.48209762573242
2019-09-23,46.69409942626953
2019-09-24,44.72421646118164
2019-09-25,45.65174865722656
2019-09-26,43.92467498779297
2019-09-27,44.52112579345703
2019-09-30,45.32236099243164
2019-10-01,44.87723922729492
2019-10-02,43.90686798095703
2019-10-03,44.129417419433594
2019-10-04,44.58345413208008
2019-10-07,44.22734451293945
2019-10-08,43.310394287109375
2019-10-09,43.44394302368164
2019-10-10,44.699180603027344
2019-10-11,46.89809036254883
2019-10-14,46.05236053466797
2019-10-15,47.013816833496094
2019-10-16,45.86540222167969
